,bib,clock,desc,entityId,eventId,eventSubType,eventType,name,periodId,personId,personImage,scores,success,x,y,successString,TEAM_NAME,TEAM_ROSTER_ID,TEAM_CODE,TEAM_HOME
270,4,PT10M0S,Oyundan Çıkan,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,df191be0-e84b-11ee-8950-3b311b0e4ebd,out,substitution,SERHAD ÇORUMLULAR,3,cb2183f4-5144-11ed-96fa-bfb7d6eba6ef,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
271,12,PT10M0S,Oyuna Giren,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,df199110-e84b-11ee-8950-3b311b0e4ebd,in,substitution,CAN SAYIN,3,468bb9b6-61c5-11ed-b773-c3136ed15246,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
272,0,PT10M0S,Oyundan Çıkan,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,df196a01-e84b-11ee-8950-3b311b0e4ebd,out,substitution,DOĞAN BOZVELİ,3,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
273,99,PT9M44S,2 Sayı Floating Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,f2f27031-e84b-11ee-8950-3b311b0e4ebd,floatingJumpShot,2pt,MURAT KAĞAN TOR,3,4ef58e1d-3e44-11ed-a7a3-cb34728f28eb,https://images.dc.prod.cloud.atriumsports.com/b179b/ce7a970cffed4af9945ce5226ef0759e,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",False,87.45,48.02,missed,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
274,5,PT9M44S,Savunma Ribaundu,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,f509b770-e84b-11ee-8950-3b311b0e4ebd,defensive,rebound,ÖMER FARUK ERMAT,3,c17ba3d2-5ab2-11ed-9760-59cb77f3cda6,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
275,0,PT9M22S,2 Sayı Layup,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,fffe2121-e84b-11ee-8950-3b311b0e4ebd,layup,2pt,EYÜP CAN ÖNCÜ,3,b9bcdbad-3f42-11ed-95c2-e75cdb0b18cf,https://images.dc.prod.cloud.atriumsports.com/b179b/7eea480ef7be497db55c33e6ad730945,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",False,9.89,49.8,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
276,7,PT9M22S,Savunma Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,01a7b270-e84c-11ee-8950-3b311b0e4ebd,defensive,rebound,ONUR DAĞ,3,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
277,11,PT9M19S,Kişisel Faul,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,04688021-e84c-11ee-8950-3b311b0e4ebd,personal,foul,SERTAY GÜRSU,3,5bde27a0-5eb1-11ed-af92-7f441816d368,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,60.11,30.56,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
278,23,PT9M19S,Alınan Faul,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,066820b0-e84c-11ee-8950-3b311b0e4ebd,drawn,foul,BARTU KOÇBUĞ,3,9c580263-7a14-11ee-8635-bb6b36365cf9,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,60.11,30.56,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
279,23,PT9M5S,Top Kaybı - Kötü Pas,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,16da5531-e84c-11ee-8950-3b311b0e4ebd,badPass,turnover,BARTU KOÇBUĞ,3,9c580263-7a14-11ee-8635-bb6b36365cf9,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,80.53,53.97,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
280,5,PT9M5S,Top Çalma,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,192a38a0-e84c-11ee-8950-3b311b0e4ebd,,steal,ÖMER FARUK ERMAT,3,c17ba3d2-5ab2-11ed-9760-59cb77f3cda6,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,80.53,53.97,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
281,99,PT9M5S,Kişisel Faul,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,1b387f31-e84c-11ee-8950-3b311b0e4ebd,personal,foul,MURAT KAĞAN TOR,3,4ef58e1d-3e44-11ed-a7a3-cb34728f28eb,https://images.dc.prod.cloud.atriumsports.com/b179b/ce7a970cffed4af9945ce5226ef0759e,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,70.64,46.83,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
282,5,PT9M5S,Alınan Faul,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,1d9b0040-e84c-11ee-8950-3b311b0e4ebd,drawn,foul,ÖMER FARUK ERMAT,3,c17ba3d2-5ab2-11ed-9760-59cb77f3cda6,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,70.64,46.83,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
283,0,PT9M5S,Oyuna Giren,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,2674c752-e84c-11ee-8950-3b311b0e4ebd,in,substitution,DOĞAN BOZVELİ,3,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
284,23,PT9M5S,Oyundan Çıkan,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,2674ee60-e84c-11ee-8950-3b311b0e4ebd,out,substitution,BARTU KOÇBUĞ,3,9c580263-7a14-11ee-8635-bb6b36365cf9,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
285,5,PT8M50S,3 Sayı Jump Shot,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,32595d61-e84c-11ee-8950-3b311b0e4ebd,jumpShot,3pt,ÖMER FARUK ERMAT,3,c17ba3d2-5ab2-11ed-9760-59cb77f3cda6,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",False,6.17,96.03,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
286,,PT8M50S,Savunma Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,34c77730-e84c-11ee-8950-3b311b0e4ebd,defensive,rebound,,3,,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 22, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
287,7,PT8M32S,2 Sayı Hook Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,45b23711-e84c-11ee-8950-3b311b0e4ebd,hookShot,2pt,ONUR DAĞ,3,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 24, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",True,95.32,53.17,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
288,12,PT8M32S,Asist,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,47c5adc0-e84c-11ee-8950-3b311b0e4ebd,,assist,CAN SAYIN,3,468bb9b6-61c5-11ed-b773-c3136ed15246,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 24, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
289,0,PT8M19S,2 Sayı Layup,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,4d94f3f0-e84c-11ee-8950-3b311b0e4ebd,layup,2pt,EYÜP CAN ÖNCÜ,3,b9bcdbad-3f42-11ed-95c2-e75cdb0b18cf,https://images.dc.prod.cloud.atriumsports.com/b179b/7eea480ef7be497db55c33e6ad730945,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 24, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",False,7.34,56.94,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
290,11,PT8M19S,Blok,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,4f9557d0-e84c-11ee-8950-3b311b0e4ebd,,block,EMRE GİRGİN,3,d8515083-610c-11ed-96c9-4f3a05fa907d,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 24, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
291,7,PT8M19S,Savunma Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,50609710-e84c-11ee-8950-3b311b0e4ebd,defensive,rebound,ONUR DAĞ,3,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 24, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
292,15,PT8M13S,Kişisel Faul,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,53606991-e84c-11ee-8950-3b311b0e4ebd,personal,foul,EROL CAN ÇİNKO,3,27dcd12d-37ed-11ed-9e18-45a9d38b5112,https://images.dc.prod.cloud.atriumsports.com/b179b/fc42a292b3734820be890fc2e81e7f6c,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 24, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,90.74,49.6,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
293,11,PT8M13S,Alınan Faul,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,57c0b670-e84c-11ee-8950-3b311b0e4ebd,drawn,foul,EMRE GİRGİN,3,d8515083-610c-11ed-96c9-4f3a05fa907d,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 24, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,90.74,49.6,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
294,11,PT8M13S,Serbest Atış 1/2,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,60e8c490-e84c-11ee-8950-3b311b0e4ebd,1Of2,freeThrow,EMRE GİRGİN,3,d8515083-610c-11ed-96c9-4f3a05fa907d,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 25, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",True,90.74,49.6,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
295,11,PT8M13S,Serbest Atış 2/2,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,6b16f810-e84c-11ee-8950-3b311b0e4ebd,2Of2,freeThrow,EMRE GİRGİN,3,d8515083-610c-11ed-96c9-4f3a05fa907d,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",True,90.74,49.6,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
296,12,PT8M13S,Asist,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,6ba26f30-e84c-11ee-8950-3b311b0e4ebd,,assist,CAN SAYIN,3,468bb9b6-61c5-11ed-b773-c3136ed15246,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 34}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
297,5,PT7M53S,3 Sayı Jump Shot,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,7936d821-e84c-11ee-8950-3b311b0e4ebd,jumpShot,3pt,ÖMER FARUK ERMAT,3,c17ba3d2-5ab2-11ed-9760-59cb77f3cda6,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",True,26.7,11.11,made,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
298,11,PT7M53S,Asist,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,7b3abe70-e84c-11ee-8950-3b311b0e4ebd,,assist,SERTAY GÜRSU,3,5bde27a0-5eb1-11ed-af92-7f441816d368,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
299,0,PT7M33S,Top Kaybı - Kötü Pas,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,85057531-e84c-11ee-8950-3b311b0e4ebd,badPass,turnover,DOĞAN BOZVELİ,3,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,62.66,69.25,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
300,11,PT7M33S,Top Çalma,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,8674e3b0-e84c-11ee-8950-3b311b0e4ebd,,steal,SERTAY GÜRSU,3,5bde27a0-5eb1-11ed-af92-7f441816d368,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,62.66,69.25,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
301,11,PT7M28S,2 Sayı Layup,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,87e5b1c1-e84c-11ee-8950-3b311b0e4ebd,layup,2pt,SERTAY GÜRSU,3,5bde27a0-5eb1-11ed-af92-7f441816d368,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",False,10.11,45.44,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
302,7,PT7M28S,Savunma Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,89ae3cc0-e84c-11ee-8950-3b311b0e4ebd,defensive,rebound,ONUR DAĞ,3,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
303,7,PT7M20S,3 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,8d173151-e84c-11ee-8950-3b311b0e4ebd,jumpShot,3pt,ONUR DAĞ,3,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",False,79.36,6.55,missed,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
304,22,PT7M20S,Savunma Ribaundu,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,91d862e0-e84c-11ee-8950-3b311b0e4ebd,defensive,rebound,ÖMER BES,3,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
305,5,PT6M59S,2 Sayı Jump Shot,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,999a9f71-e84c-11ee-8950-3b311b0e4ebd,jumpShot,2pt,ÖMER FARUK ERMAT,3,c17ba3d2-5ab2-11ed-9760-59cb77f3cda6,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",False,20.96,72.22,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
306,0,PT6M59S,Savunma Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,9b3c4180-e84c-11ee-8950-3b311b0e4ebd,defensive,rebound,DOĞAN BOZVELİ,3,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
307,5,PT6M55S,Kişisel Faul,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,9ffa3ec1-e84c-11ee-8950-3b311b0e4ebd,personal,foul,ÖMER FARUK ERMAT,3,c17ba3d2-5ab2-11ed-9760-59cb77f3cda6,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,39.26,39.68,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
308,0,PT6M55S,Alınan Faul,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,be1aa5c0-e84c-11ee-8950-3b311b0e4ebd,drawn,foul,DOĞAN BOZVELİ,3,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,39.26,39.68,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
309,5,PT6M55S,Oyundan Çıkan,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,c1224071-e84c-11ee-8950-3b311b0e4ebd,out,substitution,ÖMER FARUK ERMAT,3,c17ba3d2-5ab2-11ed-9760-59cb77f3cda6,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
310,10,PT6M55S,Oyuna Giren,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,c1226780-e84c-11ee-8950-3b311b0e4ebd,in,substitution,ŞAFAK EDGE,3,8148c189-7d24-11ed-9333-9d2161150eb5,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 26, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
311,99,PT6M38S,2 Sayı Layup,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,d40bdd91-e84c-11ee-8950-3b311b0e4ebd,layup,2pt,MURAT KAĞAN TOR,3,4ef58e1d-3e44-11ed-a7a3-cb34728f28eb,https://images.dc.prod.cloud.atriumsports.com/b179b/ce7a970cffed4af9945ce5226ef0759e,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",True,97.23,52.58,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
312,0,PT6M38S,Asist,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,d5d35720-e84c-11ee-8950-3b311b0e4ebd,,assist,DOĞAN BOZVELİ,3,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 37}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
313,10,PT6M23S,3 Sayı Jump Shot,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,dc7de221-e84c-11ee-8950-3b311b0e4ebd,jumpShot,3pt,ŞAFAK EDGE,3,8148c189-7d24-11ed-9333-9d2161150eb5,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",True,26.49,86.31,made,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
314,10,PT6M6S,Kişisel Faul,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,e90743b0-e84c-11ee-8950-3b311b0e4ebd,personal,foul,ŞAFAK EDGE,3,8148c189-7d24-11ed-9333-9d2161150eb5,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",,80.96,59.33,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
315,0,PT6M6S,Alınan Faul,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,ed118150-e84c-11ee-8950-3b311b0e4ebd,drawn,foul,DOĞAN BOZVELİ,3,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",,80.96,59.33,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
316,4,PT6M6S,Oyuna Giren,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,f4be1301-e84c-11ee-8950-3b311b0e4ebd,in,substitution,SERHAD ÇORUMLULAR,3,cb2183f4-5144-11ed-96fa-bfb7d6eba6ef,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
317,10,PT6M6S,Oyundan Çıkan,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,f4be3a10-e84c-11ee-8950-3b311b0e4ebd,out,substitution,ŞAFAK EDGE,3,8148c189-7d24-11ed-9333-9d2161150eb5,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
318,99,PT6M3S,3 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,fe089d40-e84c-11ee-8950-3b311b0e4ebd,jumpShot,3pt,MURAT KAĞAN TOR,3,4ef58e1d-3e44-11ed-a7a3-cb34728f28eb,https://images.dc.prod.cloud.atriumsports.com/b179b/ce7a970cffed4af9945ce5226ef0759e,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",False,68.94,21.23,missed,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
319,0,PT6M3S,Hücum Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,ffdd5d40-e84c-11ee-8950-3b311b0e4ebd,offensive,rebound,DOĞAN BOZVELİ,3,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
320,7,PT5M57S,2 Sayı Layup,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,01771011-e84d-11ee-8950-3b311b0e4ebd,layup,2pt,ONUR DAĞ,3,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",False,88.72,50.2,missed,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
321,7,PT5M57S,Hücum Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,034df2f0-e84d-11ee-8950-3b311b0e4ebd,offensive,rebound,ONUR DAĞ,3,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
322,7,PT5M53S,2 Sayı Tip In,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,0431ea50-e84d-11ee-8950-3b311b0e4ebd,tipIn,2pt,ONUR DAĞ,3,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",False,95.0,50.0,missed,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
323,,PT5M53S,Savunma Ribaundu,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,06268e60-e84d-11ee-8950-3b311b0e4ebd,defensive,rebound,,3,,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 28, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 40}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
